"commentatorName","city","matches","price"
"PRAKASH CHANDRA PATRA","Sinapali","0","₹ 2000/day, 1000/match"
"PRAKASH CHANDRA PATRA","Sinapali","0","₹ 2000/day, 1000/match"
"Rohit Kaushik","Vadodara","0","₹ 1500/day, 500/match"
"Rohit Kaushik","Vadodara","0","₹ 1500/day, 500/match"
"Yasin Sheikh","Himatnagar","0","₹ 1200/day, 1200/match"
"Yasin Sheikh","Himatnagar","0","₹ 1200/day, 1200/match"
"Shivaneshan K P","Erode","0","₹ 1500/day, 800/match"
"Shivaneshan K P","Erode","0","₹ 1500/day, 800/match"
"Raghu Sharma","Noida","0","₹ 1000/day, 700/match"
"Raghu Sharma","Noida","0","₹ 1000/day, 700/match"
"K K Shan","Kishtwar","0","₹ 500/day, 500/match"
"K K Shan","Kishtwar","0","₹ 500/day, 500/match"
"keshav khurana","New Delhi","0","₹ 5000/day, 1000/match"
"keshav khurana","New Delhi","0","₹ 5000/day, 1000/match"
"Siddharth Kheni","Surat","0","₹ 2000/day, 1000/match"
"Siddharth Kheni","Surat","0","₹ 2000/day, 1000/match"
"Deepak Kadian","Delhi","0","₹ 1000/day, 1000/match"
"Deepak Kadian","Delhi","0","₹ 1000/day, 1000/match"
"Vishal V Kumar","Neyyattinkara","0","₹ 800/day, 500/match"
"Vishal V Kumar","Neyyattinkara","0","₹ 800/day, 500/match"
"Purvesh Bharane","Nashik","0","₹ 250/day, 500/match"
"Purvesh Bharane","Nashik","0","₹ 250/day, 500/match"
"PUSHPENDRA SANKLA","Nimach","0","₹ 1500/day, 1000/match"
"PUSHPENDRA SANKLA","Nimach","0","₹ 1500/day, 1000/match"
"Mausam Kushwaha","Sitamarhi","0","₹ 1000/day, 500/match"
"Mausam Kushwaha","Sitamarhi","0","₹ 1000/day, 500/match"
"Sanket Yadav","Pune","0","₹ 1000/day, 500/match"
"Sanket Yadav","Pune","0","₹ 1000/day, 500/match"
"Cri Mansoor","Ajman","0","₹ 500/day, 250/match"
"Cri Mansoor","Ajman","0","₹ 500/day, 250/match"
"Shaik Zameer","Hyderabad (Telangana)","0","₹ 2000/day, 800/match"
"Shaik Zameer","Hyderabad (Telangana)","0","₹ 2000/day, 800/match"
"Silambarasan A","Chengalpattu","0","₹ 500/day, 200/match"
"Silambarasan A","Chengalpattu","0","₹ 500/day, 200/match"
"Rajesh Rabari","Ahmedabad","0","₹ 2000/day, 500/match"
"Rajesh Rabari","Ahmedabad","0","₹ 2000/day, 500/match"
"Aiyub Bhai Varaliya","Palanpur","0","₹ 1000/day, 200/match"
"Aiyub Bhai Varaliya","Palanpur","0","₹ 1000/day, 200/match"
"Jayanth","Hyderabad (Telangana)","0","₹ 2500/day, 1500/match"
"Jayanth","Hyderabad (Telangana)","0","₹ 2500/day, 1500/match"
"Subhash Chand","Firozpur","0","₹ 1000/day, 500/match"
"Subhash Chand","Firozpur","0","₹ 1000/day, 500/match"
"Abul Hasan","Dhaka (Bangladesh)","0","₹ 1500/day, 1000/match"
"Abul Hasan","Dhaka (Bangladesh)","0","₹ 1500/day, 1000/match"
"Mayur Jethva","Una (Gujarat)","0","₹ 500/day, 100/match"
"Mayur Jethva","Una (Gujarat)","0","₹ 500/day, 100/match"
"Syed Taha......","Magam","0","₹ 700/day, 700/match"
"Syed Taha......","Magam","0","₹ 700/day, 700/match"
"Dharamveer Meena","Mahwa","0","₹ 500/day, 500/match"
"Dharamveer Meena","Mahwa","0","₹ 500/day, 500/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"Vasudev Panwar","Phalodi","0","₹ 3000/day, 1100/match"
"Vasudev Panwar","Phalodi","0","₹ 3000/day, 1100/match"
"Faizi Baloch","Karachi","0","₹ 1000/day, 1000/match"
"Faizi Baloch","Karachi","0","₹ 1000/day, 1000/match"
"Krutik Jain","Ahmedabad","0","₹ 1500/day, 500/match"
"Krutik Jain","Ahmedabad","0","₹ 1500/day, 500/match"
"Kishor Tryambak Sonawane","Surat","0","₹ 900/day, 500/match"
"Kishor Tryambak Sonawane","Surat","0","₹ 900/day, 500/match"
"Ali Ahmed","Lahore","0","₹ 5000/day, 2000/match"
"Ali Ahmed","Lahore","0","₹ 5000/day, 2000/match"
"Ajay Sprinter","Jind","0","₹ 600/day, 400/match"
"Ajay Sprinter","Jind","0","₹ 600/day, 400/match"
"Himel Chowdhury","Dhaka (Bangladesh)","0","₹ 500/day, 500/match"
"Himel Chowdhury","Dhaka (Bangladesh)","0","₹ 500/day, 500/match"
"Anil Rajpy","Chirgaon","0","₹ 1000/day, 1000/match"
"Anil Rajpy","Chirgaon","0","₹ 1000/day, 1000/match"
"Hanu Bishnoi","Barmer","0","₹ 500/day, 5000/match"
"Hanu Bishnoi","Barmer","0","₹ 500/day, 5000/match"
"Lakshmi B","Chenpur","0","₹ 450/day, 250/match"
"Lakshmi B","Chenpur","0","₹ 450/day, 250/match"
"Vikram","Noida","0","₹ 800/day, 500/match"
"Vikram","Noida","0","₹ 800/day, 500/match"
"Ch. Harshavardhan","Kavali","0","₹ 1500/day, 800/match"
"Ch. Harshavardhan","Kavali","0","₹ 1500/day, 800/match"
"Toufiq Topu","Mymensingh","0","₹ 250/day, 500/match"
"Toufiq Topu","Mymensingh","0","₹ 250/day, 500/match"
"Shahbaz Ayan","Purnia","0","₹ 800/day, 800/match"
"Shahbaz Ayan","Purnia","0","₹ 800/day, 800/match"
"kanhaiya nayak","Chittorgarh","0","₹ 1000/day, 500/match"
"kanhaiya nayak","Chittorgarh","0","₹ 1000/day, 500/match"
"MR. MANDANA","Nandurbar","0","₹ 1000/day, 250/match"
"MR. MANDANA","Nandurbar","0","₹ 1000/day, 250/match"
"Sunil","Didwana","0","₹ 1500/day, 700/match"
"Sunil","Didwana","0","₹ 1500/day, 700/match"
"Affaan","Guwahati","0","₹ 1500/day, 1000/match"
"Affaan","Guwahati","0","₹ 1500/day, 1000/match"
"Mansur Alam","Katihar","0","₹ 200/day, 300/match"
"Mansur Alam","Katihar","0","₹ 200/day, 300/match"
"Sardar Anwar","Islamabad","0","₹ 500/day, 500/match"
"Sardar Anwar","Islamabad","0","₹ 500/day, 500/match"
"Tharindu","Dubai","0","₹ 4000/day, 550/match"
"Tharindu","Dubai","0","₹ 4000/day, 550/match"
"Thakur","Ahmedabad","0","₹ 1000/day, 500/match"
"Thakur","Ahmedabad","0","₹ 1000/day, 500/match"
"Srinivas Dandgulkar","Gulbarga","0","₹ 2000/day, 500/match"
"Srinivas Dandgulkar","Gulbarga","0","₹ 2000/day, 500/match"
"MD DULARE *","Bhagalpur","0","₹ 1000/day, 800/match"
"MD DULARE *","Bhagalpur","0","₹ 1000/day, 800/match"
"Karan Bhatia","Kanpur","0","₹ 300/day, 300/match"
"Karan Bhatia","Kanpur","0","₹ 300/day, 300/match"
"ballu Balvindar","Lakhimpur (Uttar Pradesh)","0","₹ 500/day, 500/match"
"ballu Balvindar","Lakhimpur (Uttar Pradesh)","0","₹ 500/day, 500/match"
"Khan Hamie","Kupwara","0","₹ 2000/day, 1000/match"
"Khan Hamie","Kupwara","0","₹ 2000/day, 1000/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"Rafik bhai","Ajmer","0","₹ 500/day, 500/match"
"Rafik bhai","Ajmer","0","₹ 500/day, 500/match"
"SANKET Valte","Palghar","0","₹ 500/day, 500/match"
"SANKET Valte","Palghar","0","₹ 500/day, 500/match"
"SANKET Valte","Palghar","0","₹ 700/day, 500/match"
"SANKET Valte","Palghar","0","₹ 700/day, 500/match"
"Jauhnny Amit","Delhi","0","₹ 800/day, 400/match"
"Jauhnny Amit","Delhi","0","₹ 800/day, 400/match"
"Rajendra Parsad","Nagpur","0","₹ 1000/day, 1100/match"
"Rajendra Parsad","Nagpur","0","₹ 1000/day, 1100/match"
"Bala Chandran","Vedapatti","0","₹ 1000/day, 1000/match"
"Bala Chandran","Vedapatti","0","₹ 1000/day, 1000/match"
"Ujjwal Vats","Shamli","0","₹ 1000/day, 500/match"
"Ujjwal Vats","Shamli","0","₹ 1000/day, 500/match"
"khalid shohaz","Khanewal","0","₹ 200/day, 200/match"
"khalid shohaz","Khanewal","0","₹ 200/day, 200/match"
"Sonker Eshu","Lucknow","0","₹ 300/day, 400/match"
"Sonker Eshu","Lucknow","0","₹ 300/day, 400/match"
"Vivek Yadav 27","Ghaziabad","0","₹ 1500/day, 800/match"
"Vivek Yadav 27","Ghaziabad","0","₹ 1500/day, 800/match"
"Ali Khan","Morbi","0","₹ 1500/day, 500/match"
"Ali Khan","Morbi","0","₹ 1500/day, 500/match"
"Sandy S","Nagpur","0","₹ 4500/day, 2000/match"
"Sandy S","Nagpur","0","₹ 4500/day, 2000/match"
"Sarath","Chennai","0","₹ 800/day, 300/match"
"Sarath","Chennai","0","₹ 800/day, 300/match"
"shyam kaushal","New Delhi","0","₹ 5000/day, 3000/match"
"shyam kaushal","New Delhi","0","₹ 5000/day, 3000/match"
"Selvakumar","Chennai","0","₹ 300/day, 0/match"
"Selvakumar","Chennai","0","₹ 300/day, 0/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Pawan Kharli","Gangapur (Rajasthan)","0","₹ 1000/day, 500/match"
"Pawan Kharli","Gangapur (Rajasthan)","0","₹ 1000/day, 500/match"
"Akshay Sharma","Pilani","0","₹ 300/day, 150/match"
"Akshay Sharma","Pilani","0","₹ 300/day, 150/match"
"Kartik Kavta","Ahmedabad","0","₹ 1500/day, 400/match"
"Kartik Kavta","Ahmedabad","0","₹ 1500/day, 400/match"
"Mudasir Dar","Handwara","0","₹ 100/day, 50/match"
"Mudasir Dar","Handwara","0","₹ 100/day, 50/match"
"Sourav Ghosh","Kolkata","0","₹ 500/day, 300/match"
"Sourav Ghosh","Kolkata","0","₹ 500/day, 300/match"
"Vinod Gunawat","Karauli","0","₹ 1000/day, 500/match"
"Vinod Gunawat","Karauli","0","₹ 1000/day, 500/match"
"Rahul Kher (Bhampi)","Bharuch","0","₹ 500/day, 200/match"
"Rahul Kher (Bhampi)","Bharuch","0","₹ 500/day, 200/match"
"Sultan Raja","Banihal","0","₹ 5000/day, 1000/match"
"Sultan Raja","Banihal","0","₹ 5000/day, 1000/match"
"Sumanta Bag","Bhawanipatna","0","₹ 500/day, 200/match"
"Sumanta Bag","Bhawanipatna","0","₹ 500/day, 200/match"
"Nitin Kumar Puri","Howrah","0","₹ 300/day, 1800/match"
"Nitin Kumar Puri","Howrah","0","₹ 300/day, 1800/match"
"Jitendra Mishra","Barabanki","0","₹ 800/day, 300/match"
"Jitendra Mishra","Barabanki","0","₹ 800/day, 300/match"
"Yogi Singh","Noida","0","₹ 700/day, 300/match"
"Yogi Singh","Noida","0","₹ 700/day, 300/match"
"Kailash Potliya","Nagaur","0","₹ 1000/day, 400/match"
"Kailash Potliya","Nagaur","0","₹ 1000/day, 400/match"
"M D Malik Kashmir valley","Baramulla","0","₹ 5000/day, 2000/match"
"M D Malik Kashmir valley","Baramulla","0","₹ 5000/day, 2000/match"
"Ahmed Khan","Sharjah","0","₹ 400/day, 100/match"
